Save Bit,FC State,Time,Pre-converted Accel X,Pre-converted Accel Y,Pre-converted Accel Z,Pre-converted Gyro X,Pre-converted Gyro Y,Pre-converted Gyro Z,Pre-converted Magnetometer X,Pre-converted Magnetometer Y,Pre-converted Magnetometer Z,Barometric Pressure,Barometric Temperature,Unit Quaternion W,Unit Quaternion X,Unit Quaternion Y,Unit Quaternion Z,Roll Body Rate,Velocity,Velo X,Velo Y,Velo Z,Barometric Altitude,GPS Altitude (ft),GPS Speed (KmH),GPS UTC Time,GPS Longitude (deg),GPS Latitude (deg),GPS North/South,GPS East/West,GPS GLL Status,GPS RMC Status,Canard Feedback
1.0,4.0,19.15,-0.1502,-0.0143,9.8208,-0.0225,-0.0,-0.0107,0.0395,-0.0313,-0.0367,99869.5518,29.2079,0.3827,0.0,0.0,0.9239,-0.0115,28.208,18.9663,-18.9663,8.7321,399.8207,399.8207,101.5488,120019.150,-113.135,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.2,-0.1922,-0.1945,9.8083,0.0088,0.0022,0.0084,-0.0191,0.0304,-0.0106,99864.3667,29.205,0.3827,0.0,0.0,0.9239,0.012,28.2093,18.9663,-18.9663,8.7362,401.2535,401.2535,101.5534,120019.200,-113.135,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.25,-0.0953,-0.2813,9.7982,0.0239,-0.0209,-0.0014,0.0229,0.0203,0.0139,99859.1795,29.2022,0.3827,0.0,0.0,0.9239,-0.0044,28.2105,18.9663,-18.9663,8.7403,402.6869,402.6869,101.5579,120019.250,-113.135,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.3,0.0528,0.1131,9.7201,-0.0182,0.0021,-0.028,0.0024,0.007,-0.0125,99853.99,29.1994,0.3827,0.0,0.0,0.9239,-0.0056,28.2118,18.9663,-18.9663,8.7444,404.121,404.121,101.5624,120019.300,-113.135,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.35,0.0629,-0.1182,9.7392,0.0057,0.0102,0.0077,-0.0084,0.0033,0.0324,99848.7984,29.1965,0.3827,0.0,0.0,0.9239,-0.0005,28.213,18.9663,-18.9663,8.7484,405.5558,405.5558,101.5669,120019.350,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.4,0.0332,-0.0547,10.0286,-0.0207,0.0066,-0.0002,-0.0009,0.0276,-0.0013,99843.6047,29.1937,0.3827,0.0,0.0,0.9239,-0.006,28.2142,18.9663,-18.9663,8.7523,406.9912,406.9912,101.5713,120019.400,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.45,-0.1695,-0.1664,9.7904,-0.0061,0.0114,0.0383,-0.026,0.0242,0.0017,99838.4088,29.1908,0.3827,0.0,0.0,0.9239,-0.004,28.2155,18.9663,-18.9663,8.7562,408.4273,408.4273,101.5756,120019.450,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.5,-0.2772,-0.1692,9.6888,-0.0138,0.0283,-0.0051,-0.0003,0.0232,0.0225,99833.2109,29.188,0.3827,0.0,0.0,0.9239,0.001,28.2166,18.9663,-18.9663,8.76,409.864,409.864,101.5799,120019.500,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.55,0.0065,-0.0209,9.7292,0.012,0.0187,0.0234,-0.0217,0.0091,-0.0037,99828.0109,29.1851,0.3827,0.0,0.0,0.9239,-0.0042,28.2178,18.9663,-18.9663,8.7638,411.3013,411.3013,101.5842,120019.550,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.6,-0.0566,-0.0875,9.9717,-0.0136,0.0014,-0.0253,-0.0079,-0.007,0.0035,99822.8089,29.1823,0.3827,0.0,0.0,0.9239,-0.0043,28.219,18.9663,-18.9663,8.7676,412.7393,412.7393,101.5884,120019.600,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.65,0.0551,0.0454,9.908,0.0202,-0.0234,-0.0206,0.0185,0.0153,0.018,99817.6049,29.1794,0.3827,0.0,0.0,0.9239,-0.0101,28.2201,18.9663,-18.9663,8.7712,414.1778,414.1778,101.5925,120019.650,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.7,0.0842,0.0543,9.8907,-0.0049,-0.012,0.0144,0.0051,0.0163,-0.0294,99812.399,29.1766,0.3827,0.0,0.0,0.9239,-0.0115,28.2213,18.9663,-18.9663,8.7749,415.617,415.617,101.5966,120019.700,-113.1349,33.8188,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.75,0.0166,0.0385,9.768,-0.013,-0.0044,0.0217,-0.0296,-0.0038,-0.0057,99807.1911,29.1737,0.3827,0.0,0.0,0.9239,0.0006,28.2224,18.9663,-18.9663,8.7785,417.0567,417.0567,101.6006,120019.750,-113.1349,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.8,0.0912,0.0286,9.8927,-0.0251,0.005,-0.0191,0.017,-0.007,0.0166,99801.9813,29.1709,0.3827,0.0,0.0,0.9239,0.0031,28.2235,18.9663,-18.9663,8.782,418.497,418.497,101.6046,120019.800,-113.1349,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.85,0.0275,0.1893,9.7101,0.0051,-0.0096,0.0005,-0.0001,0.0227,0.0013,99796.7697,29.168,0.3827,0.0,0.0,0.9239,-0.0143,28.2246,18.9663,-18.9663,8.7855,419.938,419.938,101.6085,120019.850,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.9,0.0636,-0.1281,9.7677,0.0179,-0.0187,-0.0276,-0.0108,0.0333,0.0293,99791.5562,29.1652,0.3827,0.0,0.0,0.9239,0.0076,28.2256,18.9663,-18.9663,8.789,421.3794,421.3794,101.6123,120019.900,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,19.95,-0.0846,-0.0066,9.9521,0.0055,-0.0238,-0.0036,0.0149,-0.015,-0.0315,99786.341,29.1623,0.3827,0.0,0.0,0.9239,0.0076,28.2267,18.9663,-18.9663,8.7924,422.8215,422.8215,101.6161,120019.950,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.0,-0.0216,0.1359,9.9378,0.0448,-0.033,0.0167,-0.0033,-0.0053,-0.0338,99781.1239,29.1594,0.3827,0.0,0.0,0.9239,0.0097,28.2277,18.9663,-18.9663,8.7957,424.2641,424.2641,101.6199,120020.000,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.05,0.0236,0.1517,9.6594,0.0286,-0.0047,-0.0087,-0.0233,0.007,0.0154,99775.9051,29.1566,0.3827,0.0,0.0,0.9239,0.003,28.2288,18.9663,-18.9663,8.799,425.7072,425.7072,101.6236,120020.050,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.1,0.0985,-0.1706,9.6783,-0.0062,-0.0294,-0.005,0.037,0.0097,0.0173,99770.6846,29.1537,0.3827,0.0,0.0,0.9239,0.0064,28.2298,18.9663,-18.9663,8.8023,427.1509,427.1509,101.6272,120020.100,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.15,-0.0472,-0.0375,9.823,-0.0064,-0.02,-0.0226,-0.0003,-0.0104,-0.0039,99765.4623,29.1509,0.3827,0.0,0.0,0.9239,0.0219,28.2308,18.9663,-18.9663,8.8055,428.5951,428.5951,101.6308,120020.150,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.2,0.0625,0.163,10.0656,0.0094,-0.0079,-0.013,-0.0016,0.0377,0.008,99760.2384,29.148,0.3827,0.0,0.0,0.9239,-0.003,28.2318,18.9663,-18.9663,8.8086,430.0398,430.0398,101.6344,120020.200,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.25,-0.0319,0.061,9.5193,-0.0168,-0.0267,0.0352,-0.0081,0.0084,0.0149,99755.0129,29.1451,0.3827,0.0,0.0,0.9239,-0.0105,28.2327,18.9663,-18.9663,8.8117,431.4851,431.4851,101.6379,120020.250,-113.1348,33.8187,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.3,-0.0141,0.0234,9.8484,0.0233,0.0076,0.0015,0.0236,0.0106,-0.0163,99749.7858,29.1423,0.3827,0.0,0.0,0.9239,-0.0153,28.2337,18.9663,-18.9663,8.8148,432.9308,432.9308,101.6413,120020.300,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.35,0.0995,-0.0261,9.6002,0.0072,0.0148,-0.02,-0.0105,0.0352,-0.0141,99744.5571,29.1394,0.3827,0.0,0.0,0.9239,0.0176,28.2346,18.9663,-18.9663,8.8178,434.377,434.377,101.6447,120020.350,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.4,-0.2392,-0.0461,9.7115,0.0051,-0.011,-0.0063,-0.0309,-0.009,0.0038,99739.3268,29.1365,0.3827,0.0,0.0,0.9239,0.0177,28.2356,18.9663,-18.9663,8.8207,435.8238,435.8238,101.648,120020.400,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.45,-0.1556,0.0346,9.752,0.0137,-0.0087,-0.0319,-0.0136,-0.0018,0.0181,99734.0951,29.1337,0.3827,0.0,0.0,0.9239,-0.0092,28.2365,18.9663,-18.9663,8.8237,437.271,437.271,101.6513,120020.450,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.5,-0.1779,-0.0303,9.7436,0.0345,0.0107,-0.0203,0.0265,-0.0251,-0.0233,99728.8618,29.1308,0.3827,0.0,0.0,0.9239,-0.0073,28.2374,18.9663,-18.9663,8.8265,438.7187,438.7187,101.6545,120020.500,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.55,-0.28,-0.0051,9.7266,0.0034,-0.0143,0.0272,0.0166,-0.0034,-0.004,99723.6271,29.1279,0.3827,0.0,0.0,0.9239,-0.0032,28.2382,18.9663,-18.9663,8.8293,440.1668,440.1668,101.6577,120020.550,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.6,-0.0814,0.0094,9.8077,-0.0023,-0.0157,-0.0028,-0.0051,-0.0298,-0.0049,99718.391,29.1251,0.3827,0.0,0.0,0.9239,0.0122,28.2391,18.9663,-18.9663,8.8321,441.6154,441.6154,101.6608,120020.600,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.65,0.0899,-0.0814,9.7264,0.0302,0.0239,0.0378,0.0275,0.015,0.0084,99713.1534,29.1222,0.3827,0.0,0.0,0.9239,-0.0129,28.24,18.9663,-18.9663,8.8348,443.0645,443.0645,101.6638,120020.650,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.7,-0.0342,0.0639,9.5873,0.0194,0.0177,-0.0019,0.015,0.0084,-0.0002,99707.9145,29.1193,0.3827,0.0,0.0,0.9239,-0.0197,28.2408,18.9663,-18.9663,8.8375,444.514,444.514,101.6668,120020.700,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.75,0.0237,0.3497,9.9236,-0.0064,0.012,-0.0007,-0.0053,-0.0055,-0.0109,99702.6742,29.1165,0.3827,0.0,0.0,0.9239,0.0217,28.2416,18.9663,-18.9663,8.8401,445.9639,445.9639,101.6698,120020.750,-113.1347,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.8,0.1307,-0.2132,9.9196,0.0001,0.0185,0.0128,-0.0033,-0.002,0.025,99697.4327,29.1136,0.3827,0.0,0.0,0.9239,0.0031,28.2424,18.9663,-18.9663,8.8427,447.4143,447.4143,101.6727,120020.800,-113.1346,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.85,0.1593,0.0389,9.9331,0.0039,-0.0395,-0.0535,0.0066,0.0152,-0.0108,99692.1898,29.1107,0.3827,0.0,0.0,0.9239,0.0045,28.2432,18.9663,-18.9663,8.8452,448.8651,448.8651,101.6755,120020.850,-113.1346,33.8186,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.9,-0.0083,-0.0912,9.5755,0.0072,0.0271,0.0041,-0.0166,-0.0227,-0.0058,99686.9457,29.1078,0.3827,0.0,0.0,0.9239,-0.0021,28.244,18.9663,-18.9663,8.8477,450.3163,450.3163,101.6783,120020.900,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,20.95,0.1624,0.0693,9.8515,-0.0271,0.0078,-0.001,0.0001,0.0041,-0.0318,99681.7003,29.105,0.3827,0.0,0.0,0.9239,0.0047,28.2447,18.9663,-18.9663,8.8501,451.7678,451.7678,101.6811,120020.950,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.0,0.0111,0.0056,9.908,-0.0308,0.0202,0.0297,0.0062,0.014,-0.0143,99676.4538,29.1021,0.3827,0.0,0.0,0.9239,-0.0151,28.2455,18.9663,-18.9663,8.8525,453.2198,453.2198,101.6837,120021.000,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.05,-0.1005,0.0914,9.652,-0.0177,0.0077,0.0193,-0.0337,-0.0356,0.0103,99671.2061,29.0992,0.3827,0.0,0.0,0.9239,-0.0084,28.2462,18.9663,-18.9663,8.8548,454.6722,454.6722,101.6864,120021.050,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.1,-0.0713,0.1411,9.808,-0.0193,0.001,-0.0227,-0.0038,0.0137,0.0064,99665.9572,29.0963,0.3827,0.0,0.0,0.9239,0.0011,28.2469,18.9663,-18.9663,8.8571,456.1249,456.1249,101.6889,120021.100,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.15,-0.1777,0.0231,9.7892,-0.0129,-0.0055,0.0248,-0.0061,-0.0335,0.012,99660.7072,29.0934,0.3827,0.0,0.0,0.9239,-0.0227,28.2476,18.9663,-18.9663,8.8593,457.5781,457.5781,101.6915,120021.150,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.2,-0.1066,0.1358,10.083,0.0127,0.0073,-0.0052,0.0206,-0.0024,0.011,99655.4562,29.0906,0.3827,0.0,0.0,0.9239,-0.003,28.2483,18.9663,-18.9663,8.8615,459.0315,459.0315,101.6939,120021.200,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.25,-0.043,-0.2813,10.0953,-0.0034,-0.0062,-0.0181,-0.0369,-0.0233,0.0418,99650.204,29.0877,0.3827,0.0,0.0,0.9239,-0.0036,28.249,18.9663,-18.9663,8.8636,460.4854,460.4854,101.6963,120021.250,-113.1346,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.3,0.0964,0.1909,9.557,0.0039,0.0174,0.0039,-0.0076,0.0286,-0.015,99644.9509,29.0848,0.3827,0.0,0.0,0.9239,-0.003,28.2496,18.9663,-18.9663,8.8657,461.9396,461.9396,101.6987,120021.300,-113.1345,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.35,0.2065,0.045,10.1807,-0.0245,-0.0317,-0.0041,-0.0096,-0.0231,-0.0324,99639.6967,29.0819,0.3827,0.0,0.0,0.9239,-0.0055,28.2503,18.9663,-18.9663,8.8678,463.3941,463.3941,101.701,120021.350,-113.1345,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.4,-0.1659,0.1293,9.6694,-0.0092,-0.0108,0.0308,0.0192,-0.033,-0.021,99634.4416,29.079,0.3827,0.0,0.0,0.9239,-0.01,28.2509,18.9663,-18.9663,8.8698,464.8489,464.8489,101.7033,120021.400,-113.1345,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.45,0.0471,-0.1464,9.9538,0.0117,0.0409,0.0068,-0.0009,0.0027,-0.0141,99629.1855,29.0762,0.3827,0.0,0.0,0.9239,-0.0182,28.2515,18.9663,-18.9663,8.8717,466.3041,466.3041,101.7055,120021.450,-113.1345,33.8185,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.5,-0.1249,-0.0997,9.9522,0.0119,-0.0125,0.0041,0.0359,-0.0083,-0.0195,99623.9286,29.0733,0.3827,0.0,0.0,0.9239,0.0014,28.2521,18.9663,-18.9663,8.8736,467.7596,467.7596,101.7076,120021.500,-113.1345,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.55,0.057,0.0175,9.6573,-0.0145,-0.0048,0.018,0.0132,-0.0301,0.0019,99618.6707,29.0704,0.3827,0.0,0.0,0.9239,-0.003,28.2527,18.9663,-18.9663,8.8755,469.2154,469.2154,101.7097,120021.550,-113.1345,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.6,-0.0157,-0.002,9.8806,0.0032,-0.0177,0.0219,-0.0082,0.0105,0.0251,99613.412,29.0675,0.3827,0.0,0.0,0.9239,-0.0138,28.2533,18.9663,-18.9663,8.8773,470.6715,470.6715,101.7118,120021.600,-113.1345,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.65,-0.2197,0.034,9.7905,0.044,0.0067,0.0157,0.0048,-0.0398,0.0308,99608.1524,29.0646,0.3827,0.0,0.0,0.9239,0.0006,28.2538,18.9663,-18.9663,8.879,472.1279,472.1279,101.7137,120021.650,-113.1345,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.7,0.1114,0.1301,9.8898,-0.0004,-0.0147,0.0284,-0.0071,-0.0207,0.0101,99602.892,29.0617,0.3827,0.0,0.0,0.9239,-0.0029,28.2544,18.9663,-18.9663,8.8807,473.5845,473.5845,101.7157,120021.700,-113.1345,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.75,-0.0726,-0.2118,9.8413,-0.0139,-0.0037,0.0122,0.0172,-0.0115,0.0428,99597.6309,29.0588,0.3827,0.0,0.0,0.9239,-0.0046,28.2549,18.9663,-18.9663,8.8824,475.0415,475.0415,101.7176,120021.750,-113.1345,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.8,-0.0641,0.1169,9.9861,-0.0035,0.017,0.0034,-0.0266,0.016,-0.0071,99592.369,29.056,0.3827,0.0,0.0,0.9239,-0.0216,28.2554,18.9663,-18.9663,8.884,476.4987,476.4987,101.7194,120021.800,-113.1344,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.85,-0.1284,0.001,9.818,0.0018,-0.014,0.0248,-0.0165,0.0259,-0.0327,99587.1064,29.0531,0.3827,0.0,0.0,0.9239,0.0068,28.2559,18.9663,-18.9663,8.8856,477.9562,477.9562,101.7212,120021.850,-113.1344,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.9,-0.0785,-0.0245,9.7815,-0.003,0.0158,-0.0018,0.0091,0.0221,0.0211,99581.8432,29.0502,0.3827,0.0,0.0,0.9239,-0.0123,28.2564,18.9663,-18.9663,8.8871,479.4139,479.4139,101.7229,120021.900,-113.1344,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,21.95,0.0513,-0.1765,9.9711,-0.0006,0.0164,0.0007,0.0245,-0.0031,-0.0368,99576.5792,29.0473,0.3827,0.0,0.0,0.9239,0.0006,28.2568,18.9663,-18.9663,8.8886,480.8719,480.8719,101.7245,120021.950,-113.1344,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.0,-0.0227,0.0604,9.8937,-0.0289,0.0211,0.0344,-0.044,-0.0485,-0.0151,99571.3146,29.0444,0.3827,0.0,0.0,0.9239,-0.0081,28.2573,18.9663,-18.9663,8.89,482.3301,482.3301,101.7262,120022.000,-113.1344,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.05,0.0394,-0.2897,9.9164,-0.0193,0.0028,0.0324,0.0275,0.0078,0.0104,99566.0494,29.0415,0.3827,0.0,0.0,0.9239,-0.0039,28.2577,18.9663,-18.9663,8.8914,483.7886,483.7886,101.7277,120022.050,-113.1344,33.8184,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.1,0.0434,0.0778,9.707,-0.003,0.0648,-0.0002,-0.0028,0.0294,-0.002,99560.7837,29.0386,0.3827,0.0,0.0,0.9239,0.0115,28.2581,18.9663,-18.9663,8.8927,485.2472,485.2472,101.7292,120022.100,-113.1344,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.15,0.1585,-0.1791,9.6499,-0.0033,0.0211,-0.0091,-0.0377,0.0247,-0.0038,99555.5174,29.0357,0.3827,0.0,0.0,0.9239,0.0053,28.2585,18.9663,-18.9663,8.894,486.7061,486.7061,101.7307,120022.150,-113.1344,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.2,-0.0411,0.0064,9.7215,-0.0113,0.0065,0.0293,-0.06,0.0093,-0.0236,99550.2505,29.0328,0.3827,0.0,0.0,0.9239,0.0113,28.2589,18.9663,-18.9663,8.8952,488.1652,488.1652,101.7321,120022.200,-113.1344,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.25,-0.1772,-0.0143,9.7135,-0.0035,-0.0175,0.016,-0.0306,-0.0238,-0.0002,99544.9832,29.03,0.3827,0.0,0.0,0.9239,0.0033,28.2593,18.9663,-18.9663,8.8964,489.6245,489.6245,101.7334,120022.250,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.3,0.1281,0.1403,9.9246,0.0012,-0.0019,0.0063,-0.0004,-0.0105,0.0201,99539.7154,29.0271,0.3827,0.0,0.0,0.9239,0.004,28.2596,18.9663,-18.9663,8.8976,491.084,491.084,101.7347,120022.300,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.35,-0.0398,-0.0214,9.953,0.0178,0.0285,-0.0064,-0.0013,0.0387,0.0004,99534.4472,29.0242,0.3827,0.0,0.0,0.9239,-0.0178,28.26,18.9663,-18.9663,8.8987,492.5437,492.5437,101.736,120022.350,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.4,0.1338,-0.0833,9.7834,-0.002,0.0342,0.0066,0.0127,-0.0283,-0.0166,99529.1786,29.0213,0.3827,0.0,0.0,0.9239,-0.0032,28.2603,18.9663,-18.9663,8.8997,494.0035,494.0035,101.7372,120022.400,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.45,0.046,-0.0608,10.0213,0.008,0.0296,-0.0004,-0.011,-0.023,-0.025,99523.9095,29.0184,0.3827,0.0,0.0,0.9239,-0.0022,28.2606,18.9663,-18.9663,8.9007,495.4635,495.4635,101.7383,120022.450,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.5,-0.0157,0.1527,10.0119,-0.0108,0.0157,-0.0133,-0.0222,0.0189,-0.0162,99518.6402,29.0155,0.3827,0.0,0.0,0.9239,0.0122,28.2609,18.9663,-18.9663,8.9017,496.9237,496.9237,101.7394,120022.500,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.55,0.0419,0.0644,9.8432,0.0114,-0.0251,0.0026,-0.0083,-0.0086,0.0078,99513.3705,29.0126,0.3827,0.0,0.0,0.9239,-0.0051,28.2612,18.9663,-18.9663,8.9026,498.384,498.384,101.7404,120022.550,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.6,0.2341,-0.0463,9.6834,0.0075,0.0097,0.0053,0.0007,-0.0236,0.0069,99508.1005,29.0097,0.3827,0.0,0.0,0.9239,0.0026,28.2615,18.9663,-18.9663,8.9034,499.8445,499.8445,101.7414,120022.600,-113.1343,33.8183,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.65,0.2492,-0.0284,10.043,0.0173,-0.0248,-0.0075,0.0046,0.0306,-0.016,99502.8302,29.0068,0.3827,0.0,0.0,0.9239,0.0023,28.2618,18.9663,-18.9663,8.9043,501.3051,501.3051,101.7423,120022.650,-113.1343,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.7,0.0083,-0.1881,9.7975,0.0143,-0.0297,0.0181,-0.0158,0.0092,-0.0442,99497.5597,29.0039,0.3827,0.0,0.0,0.9239,0.0116,28.262,18.9663,-18.9663,8.905,502.7658,502.7658,101.7432,120022.700,-113.1343,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.75,0.0192,0.0466,9.8256,0.0118,0.0048,0.0258,0.018,-0.0076,0.0084,99492.2889,29.001,0.3827,0.0,0.0,0.9239,-0.0013,28.2622,18.9663,-18.9663,8.9058,504.2267,504.2267,101.744,120022.750,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.8,0.1291,-0.2112,9.7557,-0.002,0.0105,0.0194,-0.0124,-0.0229,-0.018,99487.018,28.9981,0.3827,0.0,0.0,0.9239,0.0083,28.2624,18.9663,-18.9663,8.9064,505.6877,505.6877,101.7448,120022.800,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.85,-0.1015,0.0902,9.6732,0.0049,0.0181,-0.0055,-0.0174,0.0409,0.0138,99481.7469,28.9952,0.3827,0.0,0.0,0.9239,-0.017,28.2626,18.9663,-18.9663,8.9071,507.1487,507.1487,101.7455,120022.850,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.9,0.04,0.0154,9.5864,0.0213,0.0099,0.0151,-0.0108,-0.0005,-0.0151,99476.4757,28.9923,0.3827,0.0,0.0,0.9239,-0.0161,28.2628,18.9663,-18.9663,8.9077,508.6099,508.6099,101.7462,120022.900,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,22.95,-0.0031,0.2864,9.9016,-0.013,0.0106,0.0016,0.0215,0.0279,-0.0198,99471.2044,28.9894,0.3827,0.0,0.0,0.9239,-0.0228,28.263,18.9663,-18.9663,8.9082,510.0712,510.0712,101.7468,120022.950,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,23.0,0.0377,-0.132,9.6891,-0.0126,-0.0197,-0.0247,-0.0027,0.0179,0.0031,99465.933,28.9866,0.3827,0.0,0.0,0.9239,0.0079,28.2632,18.9663,-18.9663,8.9087,511.5326,511.5326,101.7473,120023.000,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,23.05,-0.1,-0.0123,10.2656,0.0036,-0.0021,0.0135,-0.0139,-0.0104,0.0472,99460.6615,28.9837,0.3827,0.0,0.0,0.9239,0.0067,28.2633,18.9663,-18.9663,8.9091,512.994,512.994,101.7479,120023.050,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,23.1,-0.1907,0.2158,9.6437,0.0083,-0.0301,0.0029,0.0185,-0.0103,0.015,99455.3901,28.9808,0.3827,0.0,0.0,0.9239,0.009,28.2634,18.9663,-18.9663,8.9095,514.4555,514.4555,101.7483,120023.100,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
1.0,4.0,23.15,-0.2488,0.143,9.618,-0.0165,-0.0401,0.0519,0.0429,0.0289,0.0027,99450.1186,28.9779,0.3827,0.0,0.0,0.9239,-0.0068,28.2635,18.9663,-18.9663,8.9099,515.9171,515.9171,101.7487,120023.150,-113.1342,33.8182,b'N',b'W',b'\x00',b'A',0.0
